number,difficulty,codeLength,timestamp
2595002,215042800,196,1717394728
2595003,215042800,196,1717394735
2595004,214832798,196,1717394752
2595005,215042595,196,1717394760
2595006,214412589,196,1717394792
2595007,214412589,196,1717394800
2595008,214621976,196,1717394803
2595009,214831567,196,1717394805
2595010,214831567,196,1717394814
2595011,215041363,196,1717394818
2595012,215251364,196,1717394820
2595013,215251364,196,1717394827
2595014,215461570,196,1717394828
2595015,215671981,196,1717394833
2595016,215882598,196,1717394837
2595017,215882598,196,1717394845
2595018,215882598,196,1717394858
2595019,216093420,196,1717394868
2595020,216093420,196,1717394879
2595021,216304448,200,1717394881
2595022,216304448,200,1717394892
2595023,216515682,200,1717394894
2595024,216727123,200,1717394896
2595025,216938770,200,1717394901
2595026,216515062,200,1717394927
2595027,216726502,200,1717394929
2595028,216938148,200,1717394933
2595029,217150001,200,1717394934
2595030,217150001,200,1717394941
2595031,217150001,200,1717394954
2595032,215877641,196,1717395008
2595033,215666823,196,1717395028
2595034,215877435,196,1717395031
2595035,216088252,196,1717395036
2595036,216299275,200,1717395042
2595037,216299275,200,1717395055
2595038,216299275,200,1717395067
2595039,216510504,200,1717395070
2595040,216087632,196,1717395092
2595041,216298655,200,1717395097
2595042,216298655,200,1717395105
2595043,216298655,200,1717395115
2595044,216087426,196,1717395133
2595045,216298448,200,1717395137
2595046,216087220,196,1717395156
2595047,216298242,200,1717395157
2595048,216298242,200,1717395165
2595049,216509470,200,1717395170
2595050,216298035,200,1717395186
2595051,215453123,196,1717395221
2595052,215663526,196,1717395222
2595053,215874134,196,1717395223
2595054,215874134,196,1717395233
2595055,216084948,196,1717395239
2595056,216295968,200,1717395243
2595057,216084742,196,1717395259
2595058,216295762,200,1717395261
2595059,216506988,200,1717395263
2595060,216718420,200,1717395267
2595061,216930059,200,1717395268
2595062,217141904,200,1717395269
2595063,217353956,200,1717395270
2595064,216717179,200,1717395300
2595065,216928816,200,1717395303
2595066,216293284,200,1717395336
2595067,216293284,200,1717395350
2595068,216504507,200,1717395351
2595069,216715937,200,1717395354
2595070,216927573,200,1717395355
2595071,216292044,200,1717395384
2595072,216503266,200,1717395387
2595073,216714694,200,1717395388
2595074,216503059,200,1717395402
2595075,216714487,200,1717395403
2595076,216926122,200,1717395407
2595077,217137963,200,1717395408
2595078,216925915,200,1717395424
2595079,216925915,200,1717395433
2595080,216714074,200,1717395447
2595081,216925708,200,1717395450
2595082,217137549,200,1717395455
2595083,217349597,200,1717395461
2595084,217349597,200,1717395474
2595085,217561852,200,1717395476
2595086,217561852,200,1717395485
2595087,217561852,200,1717395492
2595088,217136928,200,1717395513
2595089,217348975,200,1717395514
2595090,217561229,200,1717395515
2595091,217773691,200,1717395516
2595092,217986360,200,1717395517
2595093,218199237,200,1717395521
2595094,217986152,200,1717395541
2595095,217986152,200,1717395551
2595096,218199029,200,1717395552
2595097,217985945,200,1717395570
2595098,217985945,200,1717395577
2595099,217985945,200,1717395589
2595100,217773069,200,1717395608
2595101,217985738,200,1717395613
2595102,218198614,200,1717395614
2595103,218411698,200,1717395619
2595104,218411698,200,1717395626
2595105,217985114,200,1717395653
2595106,217985114,200,1717395664
2595107,218197990,200,1717395667
2595108,218197990,200,1717395675
2595109,217984907,200,1717395695
2595110,217984907,200,1717395707
2595111,217133407,200,1717395747
2595112,217133407,200,1717395759
2595113,217133407,200,1717395766
2595114,217133407,200,1717395774
2595115,217133407,200,1717395782
2595116,217133407,200,1717395792
2595117,217133407,200,1717395803
2595118,216921363,200,1717395818
2595119,216921363,200,1717395829
2595120,216497689,200,1717395852
2595121,216709112,200,1717395858
2595122,216920741,200,1717395859
2595123,216708905,200,1717395873
2595124,216708905,200,1717395881
2595125,216920534,200,1717395882
2595126,216708698,200,1717395896
2595127,216920327,200,1717395897
2595128,216920327,200,1717395904
2595129,217132163,200,1717395909
2595130,216920120,200,1717395924
2595131,216920120,200,1717395936
2595132,216920120,200,1717395949
2595133,216708284,200,1717395965
2595134,216285026,200,1717395990
2595135,216496241,200,1717395993
2595136,216707663,200,1717395998
2595137,215226267,196,1717396055
2595138,215226267,196,1717396063
2595139,215016086,196,1717396078
2595140,215016086,196,1717396087
2595141,214806110,196,1717396102
2595142,214176797,196,1717396135
2595143,214385954,196,1717396136
2595144,214595315,196,1717396139
2595145,214804880,196,1717396144
2595146,215014650,196,1717396147
2595147,214804675,196,1717396163
2595148,215014445,196,1717396167
2595149,215014445,196,1717396175
2595150,214594495,196,1717396198
2595151,214175367,196,1717396223
2595152,214384522,196,1717396227
2595153,214175163,196,1717396242
2595154,213129388,196,1717396290
2595155,212921254,196,1717396307
2595156,213129184,196,1717396309
2595157,213129184,196,1717396317
2595158,213337317,196,1717396318
2595159,213337317,196,1717396328
2595160,213337317,196,1717396337
2595161,213545654,196,1717396338
2595162,213754194,196,1717396339
2595163,213754194,196,1717396352
2595164,213962938,196,1717396358
2595165,214171886,196,1717396361
2595166,213335278,196,1717396400
2595167,213543613,196,1717396402
2595168,213543613,196,1717396409
2595169,213752151,196,1717396410
2595170,213960893,196,1717396412
2595171,213751947,196,1717396431
2595172,213751947,196,1717396440
2595173,213960689,196,1717396445
2595174,213960689,196,1717396455
2595175,213960689,196,1717396467
2595176,214169634,196,1717396473
2595177,214378784,196,1717396478
2595178,214169430,196,1717396497
2595179,214378579,196,1717396498
2595180,214587933,196,1717396500
2595181,213959259,196,1717396528
2595182,214168203,196,1717396529
2595183,214377351,196,1717396530
2595184,214586703,196,1717396533
2595185,214377146,196,1717396548
2595186,214586498,196,1717396550
2595187,214796055,196,1717396552
2595188,214796055,196,1717396559
2595189,214166772,196,1717396587
2595190,214375919,196,1717396589
2595191,214375919,196,1717396597
2595192,214375919,196,1717396604
2595193,214585270,196,1717396605
2595194,214585270,196,1717396615
2595195,214794825,196,1717396616
2595196,215004585,196,1717396617
2595197,214794620,196,1717396636
2595198,214584860,196,1717396650
2595199,214584860,196,1717396657
2595200,214165750,196,1717396680
2595201,214374896,196,1717396683
2595202,212909446,196,1717396742
2595203,213117365,196,1717396743
2595204,212909243,196,1717396757
2595205,212909243,196,1717396767
2595206,213117162,196,1717396772
2595207,213325284,196,1717396773
2595208,213116959,196,1717396787
2595209,213325081,196,1717396788
2595210,213533406,196,1717396794
2595211,213741934,196,1717396795
2595212,213950666,196,1717396800
2595213,213741730,196,1717396818
2595214,213950462,196,1717396819
2595215,214159397,196,1717396820
2595216,214368537,196,1717396821
2595217,214159193,196,1717396835
2595218,214368332,196,1717396839
2595219,214577676,196,1717396845
2595220,214577676,196,1717396854
2595221,214787224,196,1717396859
2595222,214996977,196,1717396863
2595223,215206934,196,1717396865
2595224,214996771,196,1717396880
2595225,215206728,196,1717396884
2595226,215416890,196,1717396885
2595227,214996154,196,1717396908
2595228,215206111,196,1717396909
2595229,215416273,196,1717396910
2595230,215626640,196,1717396911
2595231,215626640,196,1717396923
2595232,215837212,196,1717396927
2595233,215415656,196,1717396952
2595234,215205290,196,1717396970
2595235,215415451,196,1717396975
2595236,215625817,196,1717396978
2595237,215415245,196,1717396992
2595238,215625611,196,1717396997
2595239,215836182,196,1717397001
2595240,216046959,196,1717397003
2595241,216257942,196,1717397004
2595242,216469131,200,1717397005
2595243,216257736,196,1717397025
2595244,216257736,196,1717397032
2595245,216257736,196,1717397039
2595246,216468925,200,1717397041
2595247,216680320,200,1717397043
2595248,216891921,200,1717397048
2595249,216256497,196,1717397078
2595250,216467684,200,1717397080
2595251,216467684,200,1717397089
2595252,215622108,196,1717397125
2595253,215622108,196,1717397135
2595254,215832676,196,1717397137
2595255,216043450,196,1717397138
2595256,216043450,196,1717397145
2595257,216254429,196,1717397148
2595258,216465614,200,1717397149
2595259,215408654,196,1717397197
2595260,215619014,196,1717397200
2595261,215829579,196,1717397206
2595262,215618808,196,1717397223
2595263,215829373,196,1717397228
2595264,216040143,196,1717397230
2595265,216251119,196,1717397232
2595266,216251119,196,1717397243
2595267,215617573,196,1717397272
2595268,215828137,196,1717397277
2595269,215195830,196,1717397311
2595270,214565374,196,1717397344
2595271,214565374,196,1717397351
2595272,214774910,196,1717397357
2595273,214984651,196,1717397359
2595274,214984651,196,1717397366
2595275,214984651,196,1717397373
2595276,215194596,196,1717397378
2595277,215404746,196,1717397380
2595278,215404746,196,1717397391
2595279,215404746,196,1717397399
2595280,215404746,196,1717397408
2595281,215194390,196,1717397423
2595282,215404540,196,1717397424
2595283,215614895,196,1717397430
2595284,215825456,196,1717397434
2595285,215825456,196,1717397443
2595286,215825456,196,1717397452
2595287,215825456,196,1717397459
2595288,216036223,196,1717397461
2595289,216247195,196,1717397465
2595290,216247195,196,1717397475
2595291,216458373,200,1717397481
2595292,216458373,200,1717397491
2595293,216246988,196,1717397507
2595294,215402276,196,1717397546
2595295,215191923,196,1717397560
2595296,214981775,196,1717397576
2595297,214981775,196,1717397589
2595298,214981775,196,1717397596
2595299,214561889,196,1717397618
2595300,214771422,196,1717397620
2595301,214771422,196,1717397627
2595302,214981159,196,1717397628
2595303,215191101,196,1717397630
2595304,215401248,196,1717397633
2595305,215190896,196,1717397649
2595306,215401043,196,1717397655
2595307,215611395,196,1717397660
2595308,215821953,196,1717397665
2595309,215821953,196,1717397673
2595310,215821953,196,1717397685
2595311,216032716,196,1717397686
2595312,216243685,196,1717397690
2595313,216454860,200,1717397691
2595314,216666241,200,1717397693
2595315,216666241,200,1717397706
2595316,216877829,200,1717397707
2595317,216877829,200,1717397718
2595318,216877829,200,1717397726
2595319,216242447,196,1717397756
2595320,216031273,196,1717397773
2595321,216242241,196,1717397774
2595322,216453415,200,1717397775
2595323,216664795,200,1717397776
2595324,216241623,196,1717397801
2595325,215608104,196,1717397830
2595326,215818658,196,1717397834
2595327,216029418,196,1717397838
2595328,216240384,196,1717397839
2595329,216240384,196,1717397847
2595330,216240384,196,1717397857
2595331,216451556,200,1717397863
2595332,216662934,200,1717397865
2595333,217086102,200,1717397866
2595334,217086102,200,1717397877
2595335,217298100,200,1717397878
2595336,217510305,200,1717397880
2595337,217722717,200,1717397881
2595338,217935336,200,1717397883
2595339,218148163,200,1717397889
2595340,217296023,200,1717397926
2595341,216871617,200,1717397953
2595342,217083405,200,1717397959
2595343,217083405,200,1717397969
2595344,216659415,200,1717397990
2595345,216870996,200,1717397992
2595346,217082784,200,1717397997
2595347,217294778,200,1717397999
2595348,217506979,200,1717398004
2595349,217719388,200,1717398005
2595350,217932004,200,1717398009
2595351,218144828,200,1717398010
2595352,217718764,200,1717398034
2595353,217080919,200,1717398064
2595354,216232947,196,1717398101
2595355,216021783,196,1717398117
2595356,216232741,196,1717398122
2595357,216232741,196,1717398131
2595358,216021577,196,1717398150
2595359,216232535,196,1717398151
2595360,216443699,200,1717398152
2595361,216443699,200,1717398159
2595362,216443699,200,1717398177
2595363,215598219,196,1717398212
2595364,215598219,196,1717398222
2595365,215808764,196,1717398223
2595366,216019514,196,1717398228
2595367,216019514,196,1717398236
2595368,216230470,196,1717398237
2595369,216230470,196,1717398246
2595370,216441632,200,1717398247
2595371,216230264,196,1717398266
2595372,216441426,200,1717398271
2595373,216018690,196,1717398296
2595374,215807735,196,1717398311
2595375,216018484,196,1717398312
2595376,215596574,196,1717398338
2595377,215807117,196,1717398339
2595378,216017866,196,1717398340
2595379,215385004,196,1717398368
2595380,215595340,196,1717398370
2595381,215595340,196,1717398378
2595382,215595340,196,1717398385
2595383,215805882,196,1717398386
2595384,216016629,196,1717398390
2595385,215805676,196,1717398407
2595386,214751941,196,1717398449
2595387,214751941,196,1717398459
2595388,214751941,196,1717398466
2595389,214751941,196,1717398477
2595390,214961659,196,1717398479
2595391,214961659,196,1717398489
2595392,215171582,196,1717398490
2595393,215381710,196,1717398493
2595394,215592043,196,1717398494
2595395,215802582,196,1717398497
2595396,216013326,196,1717398499
2595397,216224276,196,1717398500
2595398,215801964,196,1717398529
2595399,216012708,196,1717398530
2595400,216223657,196,1717398532
2595401,216645967,200,1717398533
2595402,216645967,200,1717398540
2595403,215376559,196,1717398591
2595404,215166231,196,1717398608
2595405,215376354,196,1717398610
2595406,215376354,196,1717398622
2595407,215586682,196,1717398627
2595408,215165616,196,1717398648
2595409,215375738,196,1717398650
2595410,215586065,196,1717398654
2595411,215586065,196,1717398667
2595412,215796598,196,1717398668
2595413,215796598,196,1717398680
2595414,216007336,196,1717398683
2595415,215374504,196,1717398715
2595416,214112548,196,1717398767
2595417,214321642,196,1717398769
2595418,214530940,196,1717398775
2595419,214530940,196,1717398788
2595420,214740442,196,1717398789
2595421,214530735,196,1717398804
2595422,214740237,196,1717398806
2595423,214949944,196,1717398808
2595424,215159856,196,1717398812
2595425,215369973,196,1717398815
2595426,215580295,196,1717398821
2595427,215790822,196,1717398822
2595428,215790822,196,1717398830
2595429,215369356,196,1717398852
2595430,215579677,196,1717398853
2595431,215790204,196,1717398854
2595432,216000936,196,1717398860
2595433,215789998,196,1717398878
2595434,216000730,196,1717398881
2595435,216000730,196,1717398889
2595436,216211668,196,1717398895
2595437,216422812,200,1717398897
2595438,216634162,200,1717398906
2595439,216634162,200,1717398915
2595440,216634162,200,1717398922
2595441,216634162,200,1717398935
2595442,216634162,200,1717398942
2595443,216634162,200,1717398954
2595444,216634162,200,1717398965
2595445,216845718,200,1717398966
2595446,217057481,200,1717398967
2595447,217269451,200,1717398971
2595448,217481628,200,1717398976
2595449,216632092,200,1717399017
2595450,216843646,200,1717399021
2595451,216631885,200,1717399037
2595452,215785669,196,1717399076
2595453,215574941,196,1717399096
2595454,214943375,196,1717399127
2595455,214943375,196,1717399138
2595456,214103755,196,1717399179
2595457,214103755,196,1717399189
2595458,214312840,196,1717399190
2595459,214522129,196,1717399191
2595460,214522129,196,1717399200
2595461,214522129,196,1717399209
2595462,214731623,196,1717399212
2595463,214941321,196,1717399215
2595464,215151224,196,1717399221
2595465,215361332,196,1717399222
2595466,215571645,196,1717399223
2595467,215782164,196,1717399224
2595468,215360716,196,1717399248
2595469,215571029,196,1717399249
2595470,215781547,196,1717399250
2595471,215992271,196,1717399251
2595472,216203200,196,1717399252
2595473,216203200,196,1717399264
2595474,215992065,196,1717399278
2595475,216202994,196,1717399281
2595476,216414129,200,1717399282
2595477,216202788,196,1717399297
2595478,216413923,200,1717399303
2595479,216202582,196,1717399318
2595480,215991447,196,1717399332
2595481,216202376,196,1717399335
2595482,216202376,196,1717399348
2595483,216202376,196,1717399356
2595484,216202376,196,1717399365
2595485,216413511,200,1717399366
2595486,216202170,196,1717399380
2595487,216413304,200,1717399381
2595488,216201963,196,1717399396
2595489,215990829,196,1717399416
2595490,215990829,196,1717399424
2595491,215990829,196,1717399435
2595492,216412685,200,1717399440
2595493,216412685,200,1717399447
2595494,215990005,196,1717399473
2595495,215779078,196,1717399489
2595496,215779078,196,1717399498
2595497,215989799,196,1717399503
2595498,215989799,196,1717399510
2595499,216200726,196,1717399513
2595500,215145061,196,1717399555
2595501,215355163,196,1717399556
2595502,215355163,196,1717399568
2595503,215565470,196,1717399574
2595504,215775983,196,1717399575
2595505,215775983,196,1717399583
2595506,215565265,196,1717399600
2595507,215775777,196,1717399602
2595508,215986495,196,1717399603
2595509,216197419,196,1717399607
2595510,216408549,200,1717399612
2595511,216197213,196,1717399629
2595512,216197213,196,1717399639
2595513,216408343,200,1717399642
2595514,216408343,200,1717399650
2595515,216619679,200,1717399652
2595516,216831221,200,1717399657
2595517,216831221,200,1717399666
2595518,216619472,200,1717399680
2595519,216831014,200,1717399683
2595520,216831014,200,1717399695
2595521,216831014,200,1717399705
2595522,217042763,200,1717399706
2595523,217254718,200,1717399707
2595524,217042556,200,1717399722
2595525,216830601,200,1717399740
2595526,217042349,200,1717399745
2595527,217042349,200,1717399753
2595528,217042349,200,1717399760
2595529,217254304,200,1717399765
2595530,217466466,200,1717399767
2595531,217678835,200,1717399768
2595532,217891411,200,1717399769
2595533,217678627,200,1717399787
2595534,217891203,200,1717399789
2595535,218103987,200,1717399790
2595536,218316979,200,1717399795
2595537,218103779,200,1717399815
2595538,218103779,200,1717399824
2595539,218316770,200,1717399830
2595540,218529969,200,1717399834
2595541,218316561,200,1717399849
2595542,218103362,200,1717399863
2595543,217464389,200,1717399893
2595544,217464389,200,1717399902
2595545,217676756,200,1717399903
2595546,217676756,200,1717399913
2595547,217676756,200,1717399922
2595548,217676756,200,1717399930
2595549,217676756,200,1717399940
2595550,217889330,200,1717399941
2595551,217676548,200,1717399956
2595552,217463974,200,1717399970
2595553,217676341,200,1717399975
2595554,217888915,200,1717399977
2595555,217888915,200,1717399984
2595556,217888915,200,1717399995
2595557,217463351,200,1717400016
2595558,217675717,200,1717400017
2595559,217463144,200,1717400032
2595560,217675510,200,1717400033
2595561,217675510,200,1717400042
2595562,216187499,196,1717400101
2595563,216398619,200,1717400105
2595564,216609945,200,1717400109
2595565,216821478,200,1717400111
2595566,217033217,200,1717400114
2595567,217245163,200,1717400115
2595568,217457316,200,1717400116
2595569,217669676,200,1717400119
2595570,217882244,200,1717400121
2595571,218095019,200,1717400122
2595572,218095019,200,1717400129
2595573,217669053,200,1717400155
2595574,217456486,200,1717400175
2595575,217668845,200,1717400180
2595576,217881412,200,1717400181
2595577,217668638,200,1717400198
2595578,217881205,200,1717400200
2595579,217668431,200,1717400220
2595580,217880997,200,1717400221
2595581,218093771,200,1717400222
2595582,218093771,200,1717400230
2595583,218093771,200,1717400243
2595584,218306753,200,1717400249
2595585,218519943,200,1717400250
2595586,217452953,200,1717400297
2595587,217665309,200,1717400298
2595588,217452746,200,1717400317
2595589,217665102,200,1717400319
2595590,217877665,200,1717400322
2595591,217877665,200,1717400334
2595592,217664894,200,1717400353
2595593,217664894,200,1717400361
2595594,217664894,200,1717400371
2595595,217877457,200,1717400375
2595596,217877457,200,1717400388
2595597,217877457,200,1717400400
2595598,218090227,200,1717400405
2595599,217238315,200,1717400445
2595600,217026169,200,1717400461
2595601,216814230,200,1717400477
2595602,216814230,200,1717400485
2595603,216602498,200,1717400503
2595604,216814023,200,1717400507
2595605,216390559,200,1717400529
2595606,215967923,196,1717400550
2595607,215967923,196,1717400559
2595608,215546111,196,1717400583
2595609,215756605,196,1717400584
2595610,215967304,196,1717400585
2595611,216178209,196,1717400590
2595612,215544876,196,1717400619
2595613,215544876,196,1717400629
2595614,215755369,196,1717400634
2595615,215966067,196,1717400636
2595616,215755163,196,1717400655
2595617,215965861,196,1717400660
2595618,216176765,196,1717400666
2595619,215965655,196,1717400680
2595620,216176558,196,1717400681
2595621,216387667,200,1717400685
2595622,214485823,196,1717400756
2595623,214695281,196,1717400757
2595624,214695281,196,1717400764
2595625,214904944,196,1717400765
2595626,215114812,196,1717400766
2595627,215324885,196,1717400769
2595628,215535163,196,1717400774
2595629,215535163,196,1717400782
2595630,215745646,196,1717400787
2595631,215534957,196,1717400803
2595632,215745440,196,1717400804
2595633,215745440,196,1717400811
2595634,215956128,196,1717400814
2595635,215956128,196,1717400821
2595636,216167022,196,1717400827
2595637,215533722,196,1717400857
2595638,215744204,196,1717400858
2595639,215533517,196,1717400878
2595640,215743998,196,1717400883
2595641,215954685,196,1717400885
2595642,216165578,196,1717400886
2595643,215954479,196,1717400906
2595644,216165372,196,1717400907
2595645,216165372,196,1717400914
2595646,216376470,200,1717400919
2595647,216587775,200,1717400920
2595648,216587775,200,1717400932
2595649,216799286,200,1717400935
2595650,216375850,200,1717400960
2595651,215953242,196,1717400987
2595652,216164133,196,1717400988
2595653,216375230,200,1717400994
2595654,216586533,200,1717401000
2595655,216798043,200,1717401001
2595656,217009759,200,1717401002
2595657,217221682,200,1717401008
2595658,217009552,200,1717401024
2595659,217009552,200,1717401034
2595660,217009552,200,1717401045
2595661,217009552,200,1717401053
2595662,217009552,200,1717401064
2595663,217221475,200,1717401065
2595664,217433605,200,1717401069
2595665,217008931,200,1717401091
2595666,217008931,200,1717401098
2595667,217008931,200,1717401106
2595668,217008931,200,1717401117
2595669,216585087,200,1717401142
2595670,216796595,200,1717401144
2595671,216584880,200,1717401159
2595672,216584880,200,1717401166
2595673,216584880,200,1717401176
2595674,216796388,200,1717401181
2595675,216161243,196,1717401210
2595676,216161243,196,1717401220
2595677,215739055,196,1717401244
2595678,215949737,196,1717401248
2595679,215949737,196,1717401257
2595680,216160625,196,1717401258
2595681,216371719,200,1717401259
2595682,216583019,200,1717401263
2595683,216583019,200,1717401274
2595684,216583019,200,1717401284
2595685,216371513,200,1717401302
2595686,216582813,200,1717401305
2595687,216159801,196,1717401329
2595688,216370894,200,1717401330
2595689,216159595,196,1717401349
2595690,216370688,200,1717401352
2595691,216370688,200,1717401362
2595692,215102894,196,1717401417
2595693,215312955,196,1717401419
2595694,214471891,196,1717401455
2595695,214262446,196,1717401470
2595696,214262446,196,1717401478
2595697,213634726,196,1717401511
2595698,213634726,196,1717401524
2595699,213426099,196,1717401540
2595700,213426099,196,1717401550
2595701,213426099,196,1717401557
2595702,213217676,196,1717401575
2595703,213425896,196,1717401576
2595704,213425896,196,1717401583
2595705,213634319,196,1717401587
2595706,213634319,196,1717401598
2595707,213217065,196,1717401619
2595708,213425284,196,1717401624
2595709,213633707,196,1717401630
2595710,213842333,196,1717401631
2595711,214051163,196,1717401632
2595712,214260197,196,1717401633
2595713,214469435,196,1717401635
2595714,214678877,196,1717401636
2595715,214888524,196,1717401638
2595716,214678672,196,1717401654
2595717,214888319,196,1717401657
2595718,214888319,196,1717401667
2595719,215098170,196,1717401671
2595720,215308226,196,1717401672
2595721,215728748,196,1717401673
2595722,215307404,196,1717401697
2595723,214466360,196,1717401736
2595724,214256921,196,1717401751
2595725,214047686,196,1717401765
2595726,214256716,196,1717401766
2595727,214256716,196,1717401777
2595728,214465951,196,1717401782
2595729,214465951,196,1717401794
2595730,214675390,196,1717401795
2595731,214885033,196,1717401796
2595732,215094881,196,1717401798
2595733,215094881,196,1717401813
2595734,215304934,196,1717401818
2595735,215515192,196,1717401820
2595736,215515192,196,1717401828
2595737,215725656,196,1717401829
2595738,215725656,196,1717401841
2595739,215936325,196,1717401845
2595740,216147200,196,1717401849
2595741,216147200,196,1717401857
2595742,216147200,196,1717401866
2595743,216147200,196,1717401873
2595744,215936119,196,1717401892
2595745,216146994,196,1717401896
2595746,216358075,200,1717401898
2595747,216358075,200,1717401905
2595748,216146788,196,1717401921
2595749,216146788,196,1717401932
2595750,216568948,200,1717401933
2595751,216568948,200,1717401940
2595752,216357455,200,1717401954
2595753,215934883,196,1717401980
2595754,215934883,196,1717401989
2595755,216145756,196,1717401995
2595756,216145756,196,1717402003
2595757,216145756,196,1717402015
2595758,216356835,200,1717402019
2595759,216568120,200,1717402022
2595760,216779612,200,1717402023
2595761,216779612,200,1717402030
2595762,216991310,200,1717402033
2595763,216779405,200,1717402049
2595764,216991103,200,1717402050
2595765,216779198,200,1717402066
2595766,216990896,200,1717402067
2595767,217202801,200,1717402068
2595768,215718017,196,1717402126
2595769,215928679,196,1717402127
2595770,215928679,196,1717402135
2595771,216139546,196,1717402136
2595772,215717400,196,1717402158
2595773,215506739,196,1717402173
2595774,215717194,196,1717402178
2595775,215927855,196,1717402184
2595776,215084387,196,1717402224
2595777,215294430,196,1717402226
2595778,215504678,196,1717402230
2595779,215504678,196,1717402240
2595780,215715131,196,1717402242
2595781,215504472,196,1717402269
2595782,215504472,196,1717402279
2595783,215714925,196,1717402285
2595784,214872289,196,1717402321
2595785,214452617,196,1717402343
2595786,214871469,196,1717402349
2595787,215081304,196,1717402355
2595788,215291344,196,1717402358
2595789,215501589,196,1717402359
2595790,215712039,196,1717402361
2595791,215712039,196,1717402369
2595792,215712039,196,1717402376
2595793,215922695,196,1717402387
2595794,215922695,196,1717402395
2595795,215922695,196,1717402406
2595796,215922695,196,1717402418
2595797,216133557,196,1717402419
2595798,215922490,196,1717402435
2595799,216133351,196,1717402439
2595800,216344418,200,1717402440
2595801,216133145,196,1717402455
2595802,216344212,200,1717402465
2595803,216555485,200,1717402466
2595804,216555485,200,1717402476
2595805,216766964,200,1717402480
2595806,216978650,200,1717402482
2595807,216766757,200,1717402500
2595808,216978443,200,1717402502
2595809,216978443,200,1717402510
2595810,217190336,200,1717402511
2595811,217402435,200,1717402516
2595812,217614742,200,1717402517
2595813,217827256,200,1717402522
2595814,217401814,200,1717402555
2595815,217614120,200,1717402556
2595816,216976581,200,1717402588
2595817,217188472,200,1717402591
2595818,217188472,200,1717402601
2595819,217188472,200,1717402611
2595820,217400570,200,1717402615
2595821,217612875,200,1717402616
2595822,217187851,200,1717402640
2595823,217399948,200,1717402641
2595824,217612252,200,1717402642
2595825,217612252,200,1717402654
2595826,217399741,200,1717402668
2595827,217612045,200,1717402670
2595828,217824556,200,1717402674
2595829,217611837,200,1717402689
2595830,217611837,200,1717402698
2595831,215486727,196,1717402776
2595832,215276291,196,1717402795
2595833,215066061,196,1717402810
2595834,215276086,196,1717402814
2595835,215486316,196,1717402815
2595836,215486316,196,1717402824
2595837,215696751,196,1717402825
2595838,215907392,196,1717402828
2595839,216118239,196,1717402830
2595840,216329291,200,1717402832
2595841,216118032,196,1717402847
2595842,216329084,200,1717402853
2595843,216751600,200,1717402858
2595844,216963271,200,1717402862
2595845,217175149,200,1717402866
2595846,217387234,200,1717402868
2595847,217599526,200,1717402872
2595848,217387027,200,1717402886
2595849,217599319,200,1717402888
2595850,217599319,200,1717402898
2595851,217599319,200,1717402909
2595852,216961822,200,1717402943
2595853,216538070,200,1717402966
2595854,216749532,200,1717402970
2595855,216961201,200,1717402971
2595856,216961201,200,1717402981
2595857,216325573,200,1717403011
2595858,216536828,200,1717403015
2595859,216325367,200,1717403035
2595860,216325367,200,1717403044
2595861,216536622,200,1717403046
2595862,216748083,200,1717403048
2595863,216959751,200,1717403049
2595864,216959751,200,1717403062
2595865,216536003,200,1717403086
2595866,216113083,196,1717403109
2595867,216324130,200,1717403110
2595868,215901622,196,1717403137
2595869,215901622,196,1717403148
2595870,216112463,196,1717403149
2595871,216323510,200,1717403150
2595872,215689751,196,1717403190
2595873,215900385,196,1717403191
2595874,216111225,196,1717403197
2595875,215689133,196,1717403218
2595876,215689133,196,1717403228
2595877,215899766,196,1717403230
2595878,216321444,200,1717403235
2595879,215898942,196,1717403260
2595880,216109780,196,1717403264
2595881,216320824,200,1717403269
2595882,216320824,200,1717403280
2595883,216320824,200,1717403290
2595884,216320824,200,1717403301
2595885,216109574,196,1717403316
2595886,215476442,196,1717403345
2595887,215476442,196,1717403357
2595888,215266016,196,1717403371
2595889,215476236,196,1717403373
2595890,215265810,196,1717403387
2595891,215055590,196,1717403401
2595892,215265605,196,1717403406
2595893,215475825,196,1717403409
2595894,215686250,196,1717403411
2595895,215896881,196,1717403412
2595896,215896881,196,1717403420
2595897,215896881,196,1717403431
2595898,216107717,196,1717403437
2595899,216107717,196,1717403445
2595900,216318759,200,1717403454
2595901,215896263,196,1717403479
2595902,214631247,196,1717403530
2595903,214840847,196,1717403533
2595904,215050652,196,1717403536
2595905,214420622,196,1717403564
2595906,214420622,196,1717403572
2595907,214630017,196,1717403573
2595908,214839616,196,1717403575
2595909,215049420,196,1717403580
2595910,214839411,196,1717403596
2595911,214839411,196,1717403606
2595912,214839411,196,1717403615
2595913,214209999,196,1717403643
2595914,214419188,196,1717403652
2595915,214209795,196,1717403667
2595916,214418984,196,1717403668
2595917,214628377,196,1717403674
2595918,213789985,196,1717403714
2595919,213998764,196,1717403717
2595920,214207747,196,1717403722
2595921,214416934,196,1717403728
2595922,214626325,196,1717403730
2595923,214835921,196,1717403733
2595924,214416321,196,1717403759
2595925,214625711,196,1717403763
2595926,214416116,196,1717403777
2595927,214625506,196,1717403778
2595928,213577531,196,1717403822
2595929,213368960,196,1717403839
2595930,213577328,196,1717403840
2595931,213368757,196,1717403854
2595932,213577124,196,1717403855
2595933,213785695,196,1717403856
